"Регулировка мощности";"Вес";"Уровень шума";"Тип инфракрасного обогревателя";"Уровни мощности";"Защитные функции";"Установка тепловой завесы";"Изображение";"Термостат";"Количество секций";"Максимальный воздухообмен";"Наименование";"Габариты (ШхВхГ)";"Тип";"Напряжение";"Поворот корпуса";"Удобство использования";"Потребляемая энергия";"Тип нагревательного элемента";"Вентиляция без нагрева";"Дополнительная информация";"Каминный эффект";"Ионизатор";"Цена";"Управление";"Пылевой фильтр";"Увлажнитель";"Варианты монтажа";"Площадь обогрева";"Максимальный нагрев поверхности";"Вентилятор";"Мощность обогрева";"Таймер"
"есть";5.3;0;"";"";"";"";"polarispch-1269.jpg";"есть";"";"";"Polaris PCH 1269";"";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";0;"механическое, регулировка температуры";"";"";"напольный";0;"";"";1200;"нет"
"";0.0;0;"";"";"отключение при перегреве";"";"polarispch-1572.jpg";"есть";"";"";"Polaris PCH 1572";"";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";2539;"механическое, регулировка температуры";"";"";"настенный";18;"";"";1500;"нет"
"";8.0;0;"";"";"";"";"polarispch-2067.jpg";"есть";"";"";"Polaris PCH 2067";"104x44x12 см";"конвектор";"220/230 В";"";"";0;"";"";"";"";"";0;"механическое, регулировка температуры";"";"";"настенный";0;"";"";1750;"нет"
"есть";3.95;0;"";"2000/1000 Вт";"защита от мороза, отключение при перегреве, отключение при опрокидывании";"";"polarispcsh-0420-rcd.jpg";"есть";"";"";"Polaris PCSH 0420 RCD";"22.1x59.7x19 см";"термовентилятор";"220/230 В";"есть";"ручка";0;"керамический нагреватель";"";"";"";"";2450;"дисплей, пульт ДУ, регулировка температуры";"";"";"напольный";0;"";"есть";0;"есть, на 8 ч"
"есть";0.0;0;"";"";"отключение при перегреве, отключение при опрокидывании";"";"polarispcsh-0920rcd.jpg";"есть";"";"";"Polaris PCSH 0920RCD";"";"термовентилятор";"220/230 В";"есть";"ручка";0;"керамический нагреватель";"есть";"";"";"";2760;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"напольный";24;"";"есть";2000;"есть"
"есть";0.0;0;"";"";"отключение при перегреве, отключение при опрокидывании";"";"polarispcsh-1020-hd.jpg";"есть";"";"";"Polaris PCSH 1020 HD";"";"термовентилятор";"220/230 В";"есть";"ручка";0;"керамический нагреватель";"";"";"";"";3390;"электронное, дисплей, пульт ДУ, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";24;"";"есть";2000;"есть"
"есть";4.3;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispcwh-2061di.jpg";"есть";"";"";"Polaris PCWH 2061Di";"65x22.5x14 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"есть";2357;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"настенный";24;"";"есть";0;"есть"
"есть";3.4;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispcwh-2063-di.jpg";"есть";"";"";"Polaris PCWH 2063 Di";"61.5x20x12 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"есть";2320;"электронное, дисплей, пульт ДУ, регулировка температуры";"";"";"настенный";24;"";"есть";0;"есть"
"есть";3.4;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispcwh-2065-d.jpg";"";"";"";"Polaris PCWH 2065 D";"65x22.5x12 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"";"";"";"";1855;"электронное, дисплей, пульт ДУ, регулировка температуры, отсрочка старта";"";"";"настенный";24;"";"есть";0;"есть"
"есть";4.3;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispcwh-2066-di.jpg";"есть";"";"";"Polaris PCWH 2066 Di";"64.4x22.1x14 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"";"функция изменения направления воздушного потока";"";"есть";0;"электронное, дисплей, пульт ДУ, регулировка температуры, отсрочка старта, выключатель со световым индикатором";"";"";"настенный";24;"";"есть";0;"есть"
"есть";3.4;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispcwh-2067-di.jpg";"есть";"";"";"Polaris PCWH 2067 Di";"61.7x20.2x13.2 см";"термовентилятор";"220/230 В";"";"";0;"керамический нагреватель";"";"функция изменения направления воздушного потока";"";"есть";2294;"электронное, дисплей, пульт ДУ, регулировка температуры, отсрочка старта, выключатель со световым индикатором";"";"";"настенный";24;"";"есть";0;"есть"
"";0.0;0;"";"";"отключение при перегреве";"";"polarispfh-1566.jpg";"есть";"";"";"Polaris PFH 1566";"";"термовентилятор";"220/230 В";"";"";0;"";"есть";"";"";"";675;"механическое, регулировка температуры";"";"";"";18;"";"есть";1500;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispfh-2046.jpg";"есть";"";"";"Polaris PFH 2046";"";"термовентилятор";"220/230 В";"";"ручка";0;"";"есть";"";"";"";755;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";24;"";"есть";0;"нет"
"есть";0.0;0;"";"2000/1000 Вт";"отключение при перегреве";"";"polarispfh-2056.jpg";"есть";"";"";"Polaris PFH 2056";"";"термовентилятор";"220/230 В";"";"ручка";0;"";"есть";"";"";"";716;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";24;"";"есть";0;"нет"
"";0.0;0;"";"";"отключение при перегреве";"";"polarispfh-h-20a.jpg";"есть";"";"";"Polaris PFH H 20A";"";"термовентилятор";"";"";"ручка";0;"";"есть";"";"";"";650;"механическое, регулировка температуры, выключатель со световым индикатором";"";"";"напольный";0;"";"есть";2000;"нет"
